"author","year","journal","species","other_var_name","other_var_value","other_var_units","label","label_class","label_depth","label_pool","date","season","plot","d18O_permil_source","d2H_permil_source","OBS1","OBS2","OBS3"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201307,"wet","NA",-9.63418290854572,-70.5923324052259,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201307,"wet","NA",-9.81409295352323,-72.8803312629399,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201307,"wet","NA",-10.7316341829085,-79.2919825801385,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201307,"wet","NA",-10.3898050974512,-86.1447847504819,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201307,"wet","NA",-8.66266866566716,-85.3609480973799,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201307,"wet","NA",-12.0449775112443,-81.5943742414507,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201307,"wet","NA",-12.9985007496251,-96.9969586635253,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201307,"wet","NA",-12.7106446776611,-98.3647319197544,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201307,"wet","NA",-13.2503748125937,-108.123966588134,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201307,"wet","NA",-12.3148425787106,-107.959705861355,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-7.04347826086956,-75.0454083303175,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-7.76311844077961,-80.1120704015808,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.53673163418291,-85.1794217833611,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-10.4257871064467,-87.655654931155,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.02248875562218,-77.3695336239926,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.07646176911544,-76.144169294663,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.54422788605697,-76.150143319145,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.59070464767615,-72.6130612854491,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.14842578710644,-72.4669274558122,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-7.99700149925037,-64.9426436207183,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",10,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.34632683658171,-65.4196464985897,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",22,"years","soil","soil","unknown","bulk",201309,"wet","NA",-7.63718140929535,-59.2675501329794,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",22,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.41079460269865,-62.9555911699322,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",22,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.80659670164917,-65.8725235083607,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",22,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.33883058470764,-68.6251701735338,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",22,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.82458770614692,-69.857427608035,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",22,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.78860569715142,-75.6807228569622,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",22,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.87856071964017,-80.4328295622303,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",22,"years","soil","soil","unknown","bulk",201309,"wet","NA",-10.1559220389805,-88.2652351984926,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",22,"years","soil","soil","unknown","bulk",201309,"wet","NA",-12.5667166416791,-107.91288263914,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",22,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.09445277361319,-75.6846289498928,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",32,"years","soil","soil","unknown","bulk",201309,"wet","NA",-7.63718140929535,-65.551075037194,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",32,"years","soil","soil","unknown","bulk",201309,"wet","NA",-7.83508245877061,-64.0210354592818,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",32,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.33883058470764,-64.9470092539936,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",32,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.87856071964017,-66.7929828189353,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",32,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.77061469265367,-70.3165084124604,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",32,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.99400299850075,-79.5275350830331,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",32,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.95802098950524,-80.1401023626118,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",32,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.59820089955022,-72.319415005141,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",32,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.55472263868066,-65.2562799060239,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-7.6191904047976,-60.9531441175963,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-7.99700149925037,-58.8123754214846,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-7.85307346326836,-62.3354414746648,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.44677661169415,-66.1744415148747,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.60869565217391,-66.0232527414453,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.11244377811094,-75.0718319001418,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.80659670164917,-78.4395733167898,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.3103448275862,-74.9211026670572,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-9.40029985007496,-72.9299143531682,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-10.2998500749625,-83.9758856204081,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","age",42,"years","soil","soil","unknown","bulk",201309,"wet","NA",-8.23088455772114,-63.1065501731891,"Profundidad del suelo conocida, pero el dato entiendo es una media al no ser especificada","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","groundwater","groundwater","not applicable","not applicable",201309,"wet","NA",-10.5157421289355,-78.3081447781855,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","groundwater","groundwater","not applicable","not applicable",201309,"wet","NA",-10.4437781109445,-77.0811720576492,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","groundwater","groundwater","not applicable","not applicable",201309,"wet","NA",-4.21889055472263,-33.1702539534829,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-4.77661169415292,-32.8708634188652,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-4.81259370314842,-34.4038900090184,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-5.64017991004497,-50.6596701649174,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-7.74512743628185,-50.6865532750865,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-7.52923538230884,-56.2010374123282,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-6.97151424287856,-59.5655620465628,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-8.4287856071964,-56.5190393309092,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-8.75262368815592,-58.0557422438205,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-8.69865067466267,-62.6527540827287,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-8.32083958020989,-63.4142124340128,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-9.52623688155921,-69.7131319397772,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-9.63418290854572,-70.4807940857157,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-9.81409295352323,-72.935199067133,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-8.69865067466267,-85.6412598298551,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-12.0089955022488,-81.6988632120721,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-12.6926536731634,-98.7190887314963,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-10.3898050974512,-86.1226283410019,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-13.0164917541229,-97.03740083981,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-13.2683658170914,-108.228357085824,"NA","NA","NA"
"Song_Lining",2016,"Environmental and experimental botany","Pinus sylvestris var. mongolica","not applicable",9999999,"not applicable","rain","precipitation","not applicable","not applicable",201309,"wet","NA",-12.2968515742128,-107.909436086554,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-96","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-5.22922374429223,-37.3692541856921,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-97","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-5.69079147640791,-35.9664129883304,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-98","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-6.08234398782343,-35.715271435819,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-99","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-5.98797564687975,-38.4752917300858,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-100","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-6.03249619482496,-40.3093860984268,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-101","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-6.26042617960425,-43.0516489091828,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-102","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-6.67595129375951,-41.6513444951798,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-103","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-7.18013698630136,-44.3783866057835,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-104","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-7.26537290715372,-52.6381532217145,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-105","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-7.77336377473363,-50.7736174530692,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-106","nitrogen_fertilization",0,"kgN/ha","soil_20cm_50cm","soil","deep","bulk",2013,"NA","NA",-6.99368340943683,-47.1434804667678,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-107","nitrogen_fertilization",0,"kgN/ha","soil_20cm_50cm","soil","deep","bulk",2013,"NA","NA",-7.22275494672754,-48.508269913749,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-108","nitrogen_fertilization",0,"kgN/ha","soil_20cm_50cm","soil","deep","bulk",2013,"NA","NA",-7.36240487062404,-46.6640284119733,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-109","nitrogen_fertilization",0,"kgN/ha","soil_20cm_50cm","soil","deep","bulk",2013,"NA","NA",-7.54467275494672,-48.9496702181631,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-110","nitrogen_fertilization",0,"kgN/ha","soil_20cm_50cm","soil","deep","bulk",2013,"NA","NA",-7.35859969558599,-51.2556062912224,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-111","nitrogen_fertilization",0,"kgN/ha","soil_20cm_50cm","soil","deep","bulk",2013,"NA","NA",-8.18470319634702,-54.4240487062402,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-112","nitrogen_fertilization",0,"kgN/ha","soil_20cm_50cm","soil","deep","bulk",2013,"NA","NA",-8.36735159817351,-56.2505327245051,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-113","nitrogen_fertilization",0,"kgN/ha","soil_20cm_50cm","soil","deep","bulk",2013,"NA","NA",-8.50319634703196,-58.9978691019784,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-114","nitrogen_fertilization",0,"kgN/ha","soil_20cm_50cm","soil","deep","bulk",2013,"NA","NA",-8.87610350076103,-53.4676813800099,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-115","nitrogen_fertilization",0,"kgN/ha","soil_0cm_20cm","soil","deep","bulk",2013,"NA","NA",-8.64170471841704,-58.5311009639774,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-116","nitrogen_fertilization",0,"kgN/ha","soil_50cm_90cm","soil","deep","bulk",2013,"NA","NA",-8.6386605783866,-62.2043632673767,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-117","nitrogen_fertilization",0,"kgN/ha","soil_50cm_90cm","soil","deep","bulk",2013,"NA","NA",-9.14665144596651,-60.3398274987314,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-118","nitrogen_fertilization",0,"kgN/ha","soil_50cm_90cm","soil","deep","bulk",2013,"NA","NA",-8.91339421613394,-64.0257737189242,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-119","nitrogen_fertilization",0,"kgN/ha","soil_50cm_90cm","soil","deep","bulk",2013,"NA","NA",-9.32853881278538,-63.0846270928461,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-120","nitrogen_fertilization",0,"kgN/ha","soil_50cm_90cm","soil","deep","bulk",2013,"NA","NA",-9.37039573820395,-68.1328259766614,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-121","nitrogen_fertilization",0,"kgN/ha","soil_50cm_90cm","soil","deep","bulk",2013,"NA","NA",-9.73835616438355,-68.5716894977167,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-122","nitrogen_fertilization",0,"kgN/ha","soil_50cm_90cm","soil","deep","bulk",2013,"NA","NA",-9.74216133942161,-63.9801116184676,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-123","nitrogen_fertilization",0,"kgN/ha","soil_50cm_90cm","soil","deep","bulk",2013,"NA","NA",-10.3308219178082,-75.8852359208522,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-124","nitrogen_fertilization",0,"kgN/ha","soil_50cm_90cm","soil","deep","bulk",2013,"NA","NA",-8.91529680365296,-61.7299847792996,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-125","nitrogen_fertilization",0,"kgN/ha","soil_90cm_200cm","soil","deep","bulk",2013,"NA","NA",-8.17595129375951,-64.9846778285132,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-126","nitrogen_fertilization",0,"kgN/ha","soil_90cm_200cm","soil","deep","bulk",2013,"NA","NA",-8.31369863013698,-65.436225266362,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-127","nitrogen_fertilization",0,"kgN/ha","soil_90cm_200cm","soil","deep","bulk",2013,"NA","NA",-10.4308980213089,-66.2378488077117,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-128","nitrogen_fertilization",0,"kgN/ha","soil_90cm_200cm","soil","deep","bulk",2013,"NA","NA",-9.74101978691019,-65.3575849822423,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-129","nitrogen_fertilization",0,"kgN/ha","soil_90cm_200cm","soil","deep","bulk",2013,"NA","NA",-9.59965753424657,-69.2680365296802,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-130","nitrogen_fertilization",0,"kgN/ha","soil_90cm_200cm","soil","deep","bulk",2013,"NA","NA",-9.11982496194824,-64.9326737696598,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-131","nitrogen_fertilization",0,"kgN/ha","soil_90cm_200cm","soil","deep","bulk",2013,"NA","NA",-9.00376712328767,-66.0869101978689,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-132","nitrogen_fertilization",0,"kgN/ha","soil_90cm_200cm","soil","deep","bulk",2013,"NA","NA",-9.28002283105022,-66.0716894977167,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-148","nitrogen_fertilization",122.5,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-5.3615725140403,-35.9206078625699,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-148","nitrogen_fertilization",122.5,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-5.8211364387182,-39.2427089527582,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-148","nitrogen_fertilization",122.5,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-6.00445325404691,-42.5806673273865,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-148","nitrogen_fertilization",122.5,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-6.37181367690783,-46.3864155929961,"NA","NA","NA"
"Ma_Ying",2016,"Science of the Total Environment","Summer maize Lianke-148","nitrogen_fertilization",122.5,"kgN/ha","soil_0cm_20cm","soil","shallow","bulk",2013,"NA","NA",-6.46498623499614,-42.0758771060453,"NA","NA","NA"
